route,pair,k,total_n,fixed_z,q,c_val,tau2,pooled_z,se_z,pooled_r,ci_low,ci_high,i2
paper_a_full10_theory_target,FC-SI,28,21278,0.44981519159491445,1232.6421942777652,19733.536566952913,0.061096103589298505,0.4492007945127159,0.04748001129306932,0.42124183590987285,0.3418094967823037,0.4946980169556324,97.80958333851132
paper_a_full10_theory_target,FC-TRU,4,6381,0.26866970071436697,292.9081952936603,4135.6341654890875,0.07010005810302983,0.4160426478985804,0.13354263148249276,0.3935913480573685,0.1530861120780278,0.5900783123107484,98.97578830220428
paper_a_full10_theory_target,FC-UB,22,18274,0.4250486130611778,1379.571080969544,16612.14367311072,0.0817818041851274,0.5249373777369847,0.061694158490640534,0.4815016961404126,0.38338065943881755,0.5688749482682218,98.47778774941837
paper_a_full10_theory_target,PE-SE,15,9468,0.4848438638535064,1099.6991196602698,8085.081396582829,0.13428425347939504,0.5618523620964893,0.09538864000971436,0.5093505159085568,0.35826206788858783,0.6344409262271192,98.7269245060117
paper_a_full10_theory_target,PE-SI,35,24422,0.5605392061709165,2463.374732862054,22977.247686803472,0.10572957936373369,0.49565731468275726,0.055518563702396044,0.4586950160964003,0.36863363042948394,0.5402253009072582,98.61977962400802
paper_a_full10_theory_target,PE-TRU,12,12328,0.40123413891227916,313.3263210214935,10258.254799869834,0.02947151605410793,0.4945970230485794,0.05117384360153598,0.4578574039480476,0.37505810036137577,0.5334089797982469,96.48928313327197
paper_a_full10_theory_target,PE-UB,29,21237,0.5077466088325041,1125.2036910472555,19706.19877068558,0.05567809925267914,0.5791249985827327,0.044677526055760974,0.5220291695928341,0.45545136733620667,0.5828003014204158,97.51156166454274
paper_a_full10_theory_target,SE-SI,6,3498,0.4116822903714233,221.88584155438062,2845.9241379310342,0.07620928424046293,0.3830608175753583,0.1140824284855016,0.3653626580375114,0.15812132699717646,0.5417733947316659,97.74658898243645
paper_a_full10_theory_target,SE-TRU,1,353,0.7928136318701909,0,0,0,0.7928136318701909,0.05345224838248488,0.66,0.5967260386178161,0.7151175052727792,0
paper_a_full10_theory_target,SE-UB,5,3045,0.44886002461726854,223.8647424313844,2340.174917491749,0.09395226860522045,0.43489829790885615,0.13847130612363218,0.4094067441123416,0.1620531855383665,0.6083527123519089,98.21320679774931
