route,pair,k,total_n,fixed_z,q,c_val,tau2,pooled_z,se_z,pooled_r,ci_low,ci_high,i2
paper_a_full10_theory_target,BI-UB,73,41678,0.7241213863029187,3722.3041211413138,39178.770459972504,0.09317046140768236,0.7243999927960264,0.03629886360505616,0.6196273637921866,0.5738566101411469,0.6615392368048947,98.0657142012909
paper_a_full10_theory_target,EE-FC,77,44955,0.6584373709458967,3524.5036193937644,42572.44826044182,0.08100317835368896,0.6272438924682042,0.03296531805466882,0.5561515027239955,0.5099275599727797,0.5991729502846629,97.84366798258326
paper_a_full10_theory_target,EE-PE,140,71801,0.6400800155373852,5691.720864986059,69821.1329345344,0.07952779669433886,0.6295532844873286,0.0242694150949229,0.5577445405282954,0.5241068393772176,0.5896447765883198,97.5578563443775
paper_a_full10_theory_target,EE-SE,23,9592,0.4094579776502359,670.0927318523464,8984.250341279008,0.07213653974829949,0.45492588779682003,0.057185094558841895,0.42593966099294306,0.3300132310290451,0.5131590478237054,96.7168723141967
paper_a_full10_theory_target,EE-SI,84,48047,0.40916473112270946,3078.224583681462,45754.79359765666,0.06546253076824857,0.46204770723558886,0.028479401282387868,0.43175167841014095,0.38526530061342107,0.4760523384910696,97.30364053227285
paper_a_full10_theory_target,EE-TRU,30,12419,0.5080239222519941,714.1012632217501,11734.419012085327,0.058383909975957174,0.5457134184711555,0.045328042723364895,0.49730061814756954,0.4275301163327105,0.5611816599618612,95.93895130934749
paper_a_full10_theory_target,EE-UB,60,36997,0.4785414337133697,1953.1814713536644,34308.980090718964,0.05520949519178699,0.5045878960208496,0.031103258228395086,0.4657176388780175,0.4166451079235574,0.5120838942902688,96.9792873388713
paper_a_full10_theory_target,FC-PE,76,44168,0.5391745760570364,2135.725977562841,41770.72480655439,0.0493342164184684,0.5327899500563654,0.026145737309578847,0.48751085330038946,0.44747953984301225,0.5255923947637674,96.48831353891264
paper_a_full10_theory_target,FC-SE,12,5699,0.3917319072584712,393.30879618651807,5119.6962740596855,0.07467411653374598,0.41610482384360253,0.08015663929062598,0.393643890782874,0.2533579126027257,0.5177141604395102,97.2032153598763
paper_a_full10_theory_target,FC-SI,66,41658,0.4346917549899557,3503.0882350800025,39158.30019295707,0.08779973129932668,0.5086625224259318,0.03699351734437915,0.46890244647053886,0.4104524569598935,0.5235151567196666,98.1444943536081
paper_a_full10_theory_target,FC-TRU,9,4096,0.5844234346539366,337.7159748994723,3427.07790611944,0.09620906904705222,0.552224175342593,0.10490685110150419,0.5021853286254389,0.333362805810848,0.6398038621599721,97.63114552032035
paper_a_full10_theory_target,FC-UB,48,32323.5,0.551175865277694,2514.254174207596,29404.216379993475,0.08390817637589917,0.5103250594272918,0.04244970601897759,0.4701984307840053,0.4029146897610763,0.5324271506946437,98.13065836850753
paper_a_full10_theory_target,PE-SE,29,11547,0.5071725229728324,1008.0919170761141,10953.655148342059,0.08947624366506192,0.513333410548026,0.056510457054455406,0.4725383589524792,0.38214829301735426,0.5539720105078983,97.22247549794749
paper_a_full10_theory_target,PE-SI,92,52031,0.45375551288771465,3959.544819319167,49822.23240266641,0.0776469586519798,0.5080893942862104,0.029545098020457034,0.46845521158933767,0.42204777789047965,0.5124139738816971,97.70175603124888
paper_a_full10_theory_target,PE-TRU,31,13134,0.5234255533196593,625.1804067019868,12447.947243309562,0.04781353865569123,0.5532898251172922,0.04053960979770159,0.502981805533278,0.44129044689747127,0.5599411546120627,95.20138512365432
paper_a_full10_theory_target,PE-UB,63,38214,0.45296192054967566,2669.3974217953382,35579.9686522025,0.07328273521775386,0.5238806158093988,0.03476448900063299,0.4806895250450831,0.42660765588759486,0.5313461502108046,97.67737844152478
paper_a_full10_theory_target,SE-SI,16,6838,0.4413440905145335,413.6595317248657,6283.565537555229,0.06344479568840046,0.4562743050120607,0.06433860762451217,0.42704280790646626,0.3186740908744268,0.5243916434478194,96.37382947820555
paper_a_full10_theory_target,SE-TRU,6,1757,0.5691016002695217,57.25033428364022,1409.5813686026452,0.03706798021559929,0.5808804418875492,0.08267013131328559,0.5233050586981427,0.39595863412376753,0.6309024439411871,91.26642654132276
paper_a_full10_theory_target,SE-UB,11,4879,0.34998038811136556,344.8855867531376,4318.086256706562,0.07755416794488895,0.3901762254619944,0.0853976921912939,0.371512140420473,0.21918207834724288,0.5061616132985792,97.10048770256155
paper_a_full10_theory_target,SI-TRU,19,8465,0.5122787538719129,549.5920393965763,7847.978353948621,0.06773617553737414,0.5337926432279966,0.060910386666872963,0.4882748658388056,0.39220928359046014,0.573804817920384,96.72484339115191
paper_a_full10_theory_target,SI-UB,44,30755,0.40270500203738735,1605.76843452877,27723.145544198804,0.05637053097157608,0.504197495990622,0.0366091977989077,0.4654118582696596,0.40736132644340495,0.5197166892682239,97.32215436078
paper_a_full10_theory_target,TRU-UB,13,6675,0.5536831080131868,538.5530248133371,5858.994575045208,0.08987088451251453,0.5732445299651614,0.08454430315796989,0.5177380904785682,0.3863799673118059,0.628511182388369,97.77180714857943
